date,open,high,low,close,volume,Daily percent change
7/31/1997,10.2143,10.3843,10.1935,10.3635,6039600,0.014396681
8/1/1997,10.3635,10.3635,10.1341,10.2143,4398800,-0.014606973
8/4/1997,10.1838,10.2448,10.1437,10.1646,3644400,-0.001888909
8/5/1997,10.1037,10.1838,10.0844,10.1742,3408400,0.006929292
8/6/1997,10.1838,10.1935,9.993,10.0138,2610400,-0.016976572
8/7/1997,10.0331,10.0636,9.8134,9.8936,2415600,-0.014100024
8/8/1997,9.7829,10.0235,9.722,9.7524,3138800,-0.003127435
8/11/1997,9.7332,9.823,9.6835,9.8134,1790800,0.008172499
8/12/1997,9.9433,9.9625,9.6033,9.6033,4851600,-0.035404496
8/13/1997,9.6225,9.7733,9.6225,9.6626,3976800,0.004150022
8/14/1997,9.7027,9.823,9.6129,9.653,3264400,-0.005148658
8/15/1997,9.5824,9.7332,9.5616,9.6835,5770400,0.01044044
8/18/1997,9.6784,9.7781,9.6382,9.7588,5081600,0.008238718
8/19/1997,9.8087,9.8794,9.4067,9.6077,4326400,-0.02092072
8/20/1997,9.7685,9.7781,9.6881,9.709,4527600,-0.006128335
8/21/1997,9.7476,9.7476,9.4678,9.4774,1638000,-0.028509929
8/22/1997,9.4163,9.4163,9.1462,9.4067,4132400,-0.001020549
8/25/1997,9.426,9.5578,9.3761,9.4067,2932000,-0.002051729
8/26/1997,9.3665,9.4067,9.2057,9.2057,1911200,-0.017467439
8/27/1997,9.1848,9.4469,9.0047,9.3874,2576800,0.021582121
8/28/1997,9.3456,9.3971,9.2057,9.2765,2102400,-0.00744893
8/29/1997,9.2957,9.2957,9.1462,9.1655,1016000,-0.014205444
9/2/1997,9.1655,9.5369,9.1559,9.5176,2628400,0.03699462
9/3/1997,9.8087,9.8087,9.4871,9.6479,6505200,-0.016666839
9/4/1997,9.6479,9.9888,9.6286,9.8891,6228400,0.024390491
9/5/1997,9.9293,10.0193,9.8489,9.9502,3240800,0.00210046
9/8/1997,9.9695,10.3104,9.9695,10.2911,2798000,0.031250304
9/9/1997,10.2718,10.2911,10.1303,10.23,2499600,-0.004086022
9/10/1997,10.2107,10.2911,10.1496,10.2203,3251600,0.000939307
9/11/1997,10.0193,10.1801,9.8585,10.1801,3945200,0.015795523
9/12/1997,10.1608,10.5323,10.1608,10.4712,2736800,0.029643212
9/15/1997,10.4712,10.5725,10.2814,10.2814,1679600,-0.018460521
9/16/1997,10.3216,10.5226,10.2814,10.3007,2998800,-0.002028988
9/17/1997,10.3908,10.6432,10.3618,10.5323,3655200,0.013434862
9/18/1997,10.5628,10.6127,10.4712,10.4921,3150000,-0.006738403
9/19/1997,10.4326,10.4519,10.3216,10.3715,2618400,-0.005891144
9/22/1997,10.3908,10.4824,10.3313,10.4117,2101200,0.002007357
9/23/1997,10.4213,10.4213,10.0804,10.2107,3396400,-0.020625422
9/24/1997,10.111,10.23,9.9695,9.9888,3148800,-0.012233702
9/25/1997,10.0193,10.1303,10.0193,10.0804,4741200,0.006061267
9/26/1997,10.0193,10.201,10.0193,10.1914,2852000,0.016886787
9/29/1997,10.1496,10.2605,10.0193,10.0499,1308800,-0.009920497
9/30/1997,10,10.0097,9.5868,9.6881,5294800,-0.032194135
10/1/1997,9.6479,9.709,9.5578,9.6575,5460000,0.000994046
10/2/1997,9.6479,9.799,9.598,9.7894,3200000,0.01445441
10/3/1997,9.9695,9.9695,9.8585,9.9084,3577200,-0.006166485
10/6/1997,10.0692,10.1303,9.9084,10.0193,1952800,-0.004980388
10/7/1997,10.0193,10.0193,9.6382,9.6672,2138000,-0.036422128
10/8/1997,9.6479,9.6575,9.4067,9.6479,3166800,0
10/9/1997,9.6286,9.7685,9.5482,9.6382,2395600,0.000996037
10/10/1997,9.6479,9.7894,9.6077,9.6784,6344800,0.003151347
10/13/1997,9.6881,9.6881,9.4871,9.5578,1455200,-0.013632844
10/14/1997,9.598,9.6077,9.4774,9.5868,1921600,-0.001168273
10/15/1997,9.6077,9.7685,9.5482,9.6575,1690800,0.005156614
10/16/1997,9.7379,9.8392,9.4967,9.5675,3648800,-0.017810295
10/17/1997,9.4871,9.5578,9.3665,9.3874,3059200,-0.010620619
10/20/1997,9.3874,9.4871,9.2555,9.4871,2715600,0.010509007
10/21/1997,9.6479,9.8794,9.5868,9.7685,3965200,0.012345805
10/22/1997,9.7894,9.9293,9.7781,9.8489,3353600,0.006041284
10/23/1997,9.5868,9.9196,9.5868,9.6881,3663600,0.010456127
10/24/1997,9.7894,9.8489,9.4967,9.6286,4453200,-0.016700247
10/27/1997,9.5482,9.598,8.4017,8.4226,2706400,-0.133640444
10/28/1997,8.4419,9.7283,8.4226,9.6672,5757600,0.126748179
10/29/1997,9.7283,9.9293,9.5771,9.8087,6881600,0.008196805
10/30/1997,9.7283,10.111,9.6672,10.0097,4162400,0.028112731
10/31/1997,10.0901,10.1914,9.8489,10.1303,4776800,0.003968293
11/3/1997,10.2911,10.6931,10.2605,10.6931,6698800,0.037594337
11/4/1997,10.4519,10.7735,10.4519,10.5821,6809200,0.012303796
11/5/1997,10.4519,10.5821,10.2911,10.5323,5545200,0.00763366
11/6/1997,10.6738,11.0758,10.6432,11.0549,6200800,0.034473401
11/7/1997,10.7542,10.8844,10.4921,10.6529,5372400,-0.009509148
11/10/1997,10.6931,10.8442,10.6931,10.7542,5087200,0.005681501
11/11/1997,10.7735,10.7735,10.6738,10.7124,2590000,-0.005703671
11/12/1997,10.6127,10.6931,10.5516,10.5628,4624000,-0.004724126
11/13/1997,10.4519,10.4921,10.1914,10.4213,6463200,-0.002936294
11/14/1997,10.4519,10.5821,10.4422,10.4519,9882800,0
11/17/1997,10.7124,10.7735,10.6432,10.7333,5962800,0.001947211
11/18/1997,10.8428,10.9444,10.7219,10.7831,6871600,-0.005536441
11/19/1997,10.8831,11.2765,10.8025,11.1153,4170400,0.020890124
11/20/1997,11.1346,11.3265,11.1346,11.2056,4859200,0.006336118
11/21/1997,11.2152,11.2249,11.0943,11.1862,3302400,-0.00259248
11/24/1997,11.1249,11.1443,11.0443,11.0846,2131200,-0.003635675
11/25/1997,11.0943,11.1249,10.9234,10.9444,2681600,-0.013696502
11/26/1997,10.9444,10.9637,10.8122,10.8122,4394000,-0.012226929
11/28/1997,10.8331,10.9137,10.7122,10.7122,1737600,-0.011286197
12/1/1997,10.7315,11.7086,10.7315,11.5377,6175600,0.069875278
12/2/1997,11.5087,11.9311,11.478,11.7296,6740800,0.018832697
12/3/1997,11.7086,11.8698,11.5893,11.628,2876800,-0.006931545
12/4/1997,11.5683,11.6796,11.5377,11.599,1944400,0.00264678
12/5/1997,11.5377,11.8908,11.5183,11.6893,3120000,0.012969126
12/8/1997,11.6796,11.6796,11.5087,11.5474,2396400,-0.011448465
12/9/1997,11.5683,11.599,11.4071,11.4668,3350000,-0.008851641
12/10/1997,11.4071,11.5087,11.3571,11.4168,2584000,0.000849625
12/11/1997,11.4281,11.4281,10.9943,11.1249,3408000,-0.027254178
12/12/1997,11.1652,11.1862,10.9637,11.0137,2564800,-0.013755595
12/15/1997,11.004,11.5474,11.004,11.4974,3186000,0.04291405
12/16/1997,11.478,11.4877,10.8734,11.025,4496800,-0.041088435
12/17/1997,11.0443,11.1862,10.4994,10.8025,5985200,-0.022383707
12/18/1997,10.8428,10.9331,10.5913,10.7525,3854400,-0.008398047
12/19/1997,10.5913,10.6719,10.0673,10.4897,4575600,-0.009685692
12/22/1997,10.6106,10.6316,10.3188,10.551,2851200,-0.005648754
12/23/1997,10.5606,10.5606,9.9157,9.9254,6383600,-0.063997421
12/24/1997,9.9463,10.006,9.7545,9.977,3864000,0.003077077
12/26/1997,9.9157,10.0576,9.9157,10.0157,1046000,0.009984325
12/29/1997,10.0963,10.1979,9.8351,9.9963,3440800,-0.010003701
12/30/1997,10.8637,11.0846,10.8025,11.025,8116400,0.014630385
12/31/1997,10.9637,11.0137,10.8831,10.8831,1928400,-0.007405978
1/2/1998,10.954,11.0347,10.8734,11.004,1450000,0.004543802
1/5/1998,11.0137,11.1556,11.0137,11.1443,2584400,0.011718995
1/6/1998,10.9831,11.2249,10.9637,11.1749,2236800,0.017163465
1/7/1998,11.2152,11.3055,10.9831,11.004,4069200,-0.019193021
1/8/1998,10.9637,11.2056,10.8928,11.1056,3257200,0.012777338
1/9/1998,11.1056,11.1749,10.7025,10.7928,2875200,-0.028982284
1/12/1998,10.7315,10.9831,10.5703,10.9734,3888800,0.022044216
1/13/1998,11.0137,11.2459,10.9637,11.1959,2903600,0.016273815
1/14/1998,11.2249,11.2668,11.0443,11.2459,2032800,0.001867347
1/15/1998,11.2459,11.2765,11.0943,11.2056,1074000,-0.003596416
1/16/1998,11.3474,11.4168,11.2152,11.3168,1901600,-0.002703945
1/20/1998,11.3571,11.9214,11.3474,11.8811,2053200,0.04410366
1/21/1998,11.7199,11.7699,11.4168,11.7296,1878000,0.000826968
1/22/1998,11.6893,11.6989,11.528,11.6086,1792000,-0.006951743
1/23/1998,11.6086,11.6796,11.3974,11.6699,2747200,0.00525283
1/26/1998,11.6086,11.6586,11.4571,11.578,3722400,-0.002642944
1/27/1998,11.5587,11.628,11.3055,11.3474,2477200,-0.018621006
1/28/1998,11.4281,11.7086,11.3474,11.6989,2292400,0.023147475
1/29/1998,11.6796,12.0117,11.5683,11.6086,1958400,-0.006116155
1/30/1998,11.6393,11.8505,11.4668,11.599,3316000,-0.003474437
2/2/1998,11.7505,11.9617,11.7392,11.9617,3381200,0.017656353
2/3/1998,11.9214,12.0117,11.9117,12.002,2834800,0.006715547
2/4/1998,12.002,12.002,11.8811,11.9311,3570800,-0.005942453
2/5/1998,11.9924,12.2133,11.9924,12.0923,3198800,0.008261456
2/6/1998,12.2536,12.4148,12.1536,12.1923,3467200,-0.005027763
2/9/1998,12.2036,12.2133,11.7086,11.9408,2998000,-0.022008576
2/10/1998,11.9811,12.002,11.8698,11.9408,5407600,-0.003374983
2/11/1998,11.9214,11.9214,11.6893,11.6893,5403600,-0.019855766
2/12/1998,11.7296,11.8408,11.6393,11.7699,5944400,0.003423988
2/13/1998,11.7892,11.8198,11.7392,11.7699,2661200,-0.001639776
2/17/1998,11.8908,12.1326,11.8505,12.102,8192800,0.017451661
2/18/1998,12.0596,12.2632,11.9788,12.2632,3166800,0.016602518
2/19/1998,12.2018,12.323,11.9594,12.0208,9818800,-0.015057234
2/20/1998,12.2018,12.3133,12.0806,12.2826,2652400,0.006578412
2/23/1998,12.323,12.4248,12.2115,12.3133,2474800,-0.000787766
2/24/1998,12.323,12.344,12.121,12.1517,1896400,-0.014096793
2/25/1998,12.2826,12.5865,12.2632,12.5057,1721200,0.017839865
2/26/1998,12.5057,12.6156,12.4038,12.4539,3311600,-0.00415934
2/27/1998,12.4345,12.5153,12.2923,12.4943,1453200,0.004786182
3/2/1998,12.4636,12.7368,12.4636,12.5751,2987600,0.008866729
3/3/1998,12.7675,12.9695,12.6156,12.9388,6122800,0.013239249
3/4/1998,13.0907,13.2717,12.9695,13.0002,5523200,-0.006961431
3/5/1998,12.8887,12.9291,12.6673,12.7675,3391600,-0.009492853
3/6/1998,12.8079,13.0503,12.7271,13.0293,5990000,0.016992471
3/9/1998,13.0503,13.1909,13.0099,13.0907,2728000,0.00308616
3/10/1998,13.1715,13.2119,13.0713,13.1101,3438400,-0.004683412
3/11/1998,13.1521,13.3331,13.0196,13.3331,3000800,0.013575238
3/12/1998,13.3832,13.6159,13.3331,13.5658,5335600,0.013460319
3/13/1998,13.7371,13.9796,13.6967,13.8487,4373200,0.008058518
3/16/1998,13.9182,14.02,13.8681,13.8988,2747600,-0.001395804
3/17/1998,13.8988,14.1509,13.8373,13.8891,2747600,-0.000698389
3/18/1998,13.9295,14.0507,13.7565,13.7872,2176400,-0.010321167
3/19/1998,13.7872,13.9295,13.7178,13.7776,1992000,-0.000696783
3/20/1998,13.818,13.818,13.6563,13.7468,2483200,-0.005179387
3/23/1998,13.6967,13.6967,13.4753,13.5852,2136400,-0.008207461
3/24/1998,13.5755,13.9699,13.5755,13.9182,1826000,0.024622437
3/25/1998,14.1218,14.2123,13.7468,13.9392,4817600,-0.013099747
3/26/1998,13.9392,14.0507,13.8487,14.0103,2250000,0.005074838
3/27/1998,14.1008,14.2834,14.02,14.1719,2256000,0.00501697
3/30/1998,14.1315,14.1606,14.02,14.0911,1866800,-0.002867058
3/31/1998,14.1105,14.424,14.0604,14.222,2509600,0.007839966
4/1/1998,14.222,14.5258,14.2026,14.4838,2732400,0.018075367
4/2/1998,14.4838,14.4838,14.2931,14.3642,2136800,-0.008326256
4/3/1998,14.1816,14.445,14.1816,14.2414,2690400,0.004199025
4/6/1998,14.2834,14.424,14.1315,14.1719,2133600,-0.007867682
4/7/1998,14.041,14.1412,13.818,13.8794,2251200,-0.011643155
4/8/1998,13.8373,13.9602,13.6062,13.7178,2663600,-0.008711309
4/9/1998,13.7371,13.8891,13.7275,13.8083,2277600,0.005156319
4/13/1998,13.7776,13.7986,13.6967,13.7565,1911600,-0.00153382
4/14/1998,13.7986,13.8373,13.687,13.7275,1575200,-0.005179384
4/15/1998,13.7986,14.0701,13.7275,14.041,2388000,0.017263728
4/16/1998,14.02,14.02,13.7776,13.9392,2253200,-0.005796602
4/17/1998,13.9392,13.9392,13.7679,13.7986,1048800,-0.01018944
4/20/1998,13.8083,13.8083,13.3137,13.5044,3411600,-0.022503777
4/21/1998,13.6256,13.6256,13.3945,13.5351,3703200,-0.006686319
4/22/1998,13.5755,13.6062,13.4947,13.5351,2752800,-0.002984832
4/23/1998,13.4333,13.6967,13.3638,13.6369,1540000,0.014930079
4/24/1998,13.6159,13.8083,13.3234,13.4543,2077600,-0.01201103
4/27/1998,13.4139,13.5254,13.1715,13.3024,3635600,-0.008381946
4/28/1998,13.4139,13.4446,13.1715,13.2329,2797200,-0.01367803
4/29/1998,13.3331,13.7776,13.2717,13.6757,2770000,0.025051734
4/30/1998,13.8988,14.1816,13.8584,14.1105,2450000,0.015003012
5/1/1998,14.222,14.5258,13.999,14.4224,1175100,0.013895052
5/4/1998,14.5452,14.626,14.3222,14.3222,2477000,-0.015570234
5/5/1998,14.1606,14.3028,13.86,14.0604,2747600,-0.007126398
5/6/1998,13.9796,14.0216,13.7565,13.9796,1853400,0
5/7/1998,14.0992,14.2026,13.8373,13.86,1740600,-0.017258297
5/8/1998,13.7759,14.0992,13.5755,13.7371,1626600,-0.002824468
5/11/1998,13.86,13.9375,13.7371,13.818,1266200,-0.003039514
5/12/1998,13.8794,14.2608,13.7986,14.222,2667200,0.024089439
5/13/1998,14.2834,14.6454,14.1832,14.5646,3448600,0.019307087
5/14/1998,14.584,14.7876,14.2414,14.3222,1953000,-0.018279315
5/15/1998,14.3448,14.4224,13.999,14.041,1565000,-0.021636636
5/18/1998,14.2899,14.3514,14.1506,14.2899,2108200,0
5/19/1998,14.3741,15.0607,14.1506,14.7984,2956200,0.028672019
5/20/1998,14.8599,15.1223,14.7174,15.1223,1937400,0.017351858
5/21/1998,15.1223,15.1417,14.8372,14.9182,2229600,-0.013681275
5/22/1998,14.7984,15.0607,14.7984,14.9376,1137200,0.009318766
5/26/1998,14.9376,15.0607,14.6753,14.7174,1494600,-0.014961882
5/27/1998,14.6559,14.6559,14.2899,14.4939,1630800,-0.011177116
5/28/1998,14.536,15.0218,14.332,14.8988,1741000,0.024350954
5/29/1998,14.9376,15.5077,14.9182,15.0218,2836600,0.005605187
6/1/1998,15.0218,15.6469,15.0218,15.5271,2236200,0.032543102
6/2/1998,15.7085,15.77,15.4656,15.6469,1682800,-0.003936882
6/3/1998,15.7085,15.7474,15.5077,15.6469,2038200,-0.003936882
6/4/1998,15.6275,15.9093,15.1611,15.77,2010800,0.009036145
6/5/1998,15.7895,16.5571,15.7895,16.5376,2023200,0.04523631
6/8/1998,16.5571,16.6801,16.1943,16.5571,2806200,0
6/9/1998,16.1943,16.5797,16.1328,16.5571,2597000,0.02191205
6/10/1998,16.5571,17.166,16.4372,16.881,3139600,0.019187252
6/11/1998,16.8615,16.881,16.3563,16.3563,2482800,-0.030887181
6/12/1998,16.3951,16.4793,16.1328,16.3951,2308800,0
6/15/1998,16.1555,16.4988,15.7895,15.851,2660000,-0.019210144
6/16/1998,15.8704,16.0129,15.1611,15.6696,4290600,-0.012814622
6/17/1998,15.6469,15.932,15.5854,15.932,4414800,0.017894803
6/18/1998,15.851,16.0939,15.6696,15.9093,2258800,0.003664523
6/19/1998,15.8316,15.8899,15.3036,15.5271,4476400,-0.019610874
6/22/1998,15.6081,15.8899,15.4461,15.851,2074800,0.015323954
6/23/1998,15.9093,16.1555,15.7895,16.0712,2238200,0.010073921
6/24/1998,15.9514,16.1133,15.77,16.0939,1681000,0.008854286
6/25/1998,16.1133,16.1555,15.7279,15.7474,3063600,-0.023235582
6/26/1998,15.6469,15.8704,15.6275,15.7895,1704400,0.009031318
6/29/1998,15.8704,16.0712,15.7279,16.0324,3468600,0.010104538
6/30/1998,15.9514,15.9514,15.7085,15.7085,3090600,-0.015462966
7/1/1998,15.9514,16.3174,15.9514,16.1943,2688800,0.014999105
7/2/1998,16.6413,16.6413,16.1328,16.3174,1484000,-0.019849976
7/6/1998,16.4372,16.9231,16.3563,16.9231,2164800,0.028712234
7/7/1998,16.881,16.9846,16.2138,16.3563,2111200,-0.032079382
7/8/1998,16.4793,16.8032,16.4567,16.6186,1417400,0.008382174
7/9/1998,16.6996,16.7611,16.0129,16.1749,3653000,-0.03243915
7/10/1998,16.1749,16.1943,15.6696,16.1749,3845000,0
7/13/1998,16.1749,16.2332,15.7895,16.2138,2689400,0.002399191
7/14/1998,16.1943,17.004,16.1943,16.8615,4170400,0.039569433
7/15/1998,16.7417,16.9652,16.7417,16.7611,2515800,0.001157442
7/16/1998,16.719,16.9425,16.6801,16.9425,1878200,0.013191678
7/17/1998,16.9425,17.3279,16.9036,17.0235,1904200,0.004758128
7/20/1998,17.0235,17.2891,16.7611,17.0429,2025400,0.001138304
7/21/1998,17.0235,17.166,16.5992,16.9231,2414400,-0.005932719
7/22/1998,17.166,17.2275,16.7806,16.8615,3626600,-0.018058892
7/23/1998,16.8421,16.8421,15.8089,15.8899,3153600,-0.059924858
7/24/1998,15.8089,15.8704,15.5271,15.77,5371200,-0.002466709
7/27/1998,15.77,16.1943,15.6275,16.1133,2570400,0.021305381
7/28/1998,15.9514,16.4372,15.8316,15.8704,3025400,-0.005103841
7/29/1998,15.932,16.0939,15.1417,15.4235,2320200,-0.03296917
7/30/1998,15.5465,15.9935,15.4461,15.851,2773000,0.019210144
7/31/1998,15.851,16.0324,15.404,15.485,1514000,-0.023635777
8/3/1998,15.566,15.8704,15.2421,15.4235,2358600,-0.009239148
8/4/1998,15.4656,15.5271,14.1085,14.3741,3803000,-0.075935189
8/5/1998,14.7757,14.7984,14.0081,14.5943,3949200,-0.01242951
8/6/1998,14.2899,15.3846,14.2899,15.2227,2840000,0.061276909
8/7/1998,15.3036,16.1133,15.2227,15.6081,5861000,0.019509101
8/10/1998,15.3846,15.6891,15.2227,15.485,2349800,0.006483694
8/11/1998,15.0607,15.4235,14.698,15.3457,2694800,0.018571978
8/12/1998,15.5077,15.8899,15.2032,15.4235,3328600,-0.005459202
8/13/1998,15.3457,15.485,15.2421,15.404,2205800,0.003784731
8/14/1998,15.3457,15.3846,14.6364,14.7368,2815000,-0.041318332
8/17/1998,14.6559,15.0218,14.5749,14.9376,2630400,0.018858451
8/18/1998,14.6836,15.4332,14.6836,15.4332,2844000,0.048570614
8/19/1998,15.537,15.6571,15.0697,15.2125,2940400,-0.021331142
8/20/1998,15.1703,15.4948,14.927,15.0503,2548000,-0.007973263
8/21/1998,14.888,14.9075,14.6025,14.7647,1919800,-0.008350999
8/24/1998,14.888,15.537,14.8264,15.1282,2200000,0.015877633
8/25/1998,15.4948,15.8193,15.3942,15.6571,2007600,0.010365904
8/26/1998,15.4527,15.7772,14.927,15.2125,2072400,-0.015789647
8/27/1998,15.0081,15.0697,14.1157,14.3591,3543400,-0.045197819
8/28/1998,14.3591,14.583,13.934,14.2585,3324800,-0.007055441
8/31/1998,14.2585,14.4402,11.5392,11.9253,4972200,-0.195651262
9/1/1998,12.8177,13.9145,12.4316,13.7101,8829000,0.0650907
9/2/1998,13.629,13.629,12.8567,12.8567,6492800,-0.060069847
9/3/1998,12.4121,13.0611,12.3926,12.8372,5092200,0.033114698
9/4/1998,12.7561,13.0189,11.8248,12.331,3189200,-0.03447409
9/8/1998,12.331,13.5478,12.331,13.4472,4309600,0.083006128
9/9/1998,12.8988,13.1228,12.7983,13.0416,2195200,0.010949577
9/10/1998,12.4738,12.636,11.9059,12.2304,2578400,-0.01990123
9/11/1998,12.2498,12.98,12.0681,12.8567,2663000,0.047204959
9/14/1998,12.98,13.7717,12.98,13.5478,2603600,0.041910864
9/15/1998,13.7523,14.278,13.6095,13.9729,3586000,0.015787703
9/16/1998,14.1774,14.7452,14.0768,14.0768,6071000,-0.007146511
9/17/1998,13.59,13.7912,13.4667,13.7296,3182800,0.010167813
9/18/1998,13.4667,13.7296,13.3045,13.6679,3004000,0.014720623
9/21/1998,12.6555,13.5673,12.6555,13.3239,2964000,0.050165492
9/22/1998,13.4051,13.6484,12.8567,12.9183,2705000,-0.037682977
9/23/1998,13.1033,13.3045,12.1298,12.7366,8331800,-0.028791043
9/24/1998,12.6749,12.7561,11.7209,11.8442,6633600,-0.070135594
9/25/1998,11.643,12.4316,11.4581,12.0681,5485400,0.035225098
9/28/1998,12.1493,12.7788,12.1493,12.4932,3632200,0.027526975
9/29/1998,12.6555,12.7366,12.2498,12.2498,4605200,-0.033118908
9/30/1998,12.0876,12.1493,11.4581,11.6008,4877000,-0.041962623
10/1/1998,11.3575,11.643,10.994,11.0946,4175400,-0.023696213
10/2/1998,11.0719,11.5587,10.6274,11.5587,6221600,0.042115463
10/5/1998,11.4808,11.4808,10.7085,11.1563,4211000,-0.029086704
10/6/1998,11.8053,12.3699,11.6203,11.6203,4632600,-0.015920415
10/7/1998,11.682,11.987,11.3964,11.5197,4855400,-0.014088909
10/8/1998,11.3185,11.338,10.2023,10.9519,4918800,-0.033473644
10/9/1998,11.2763,12.0876,11.1141,11.8053,4636200,0.044810382
10/12/1998,12.331,12.5743,12.1071,12.1298,3299800,-0.016587248
10/13/1998,12.1298,12.6555,11.9675,12.5743,2399800,0.03534988
10/14/1998,11.682,12.98,11.682,12.941,5908600,0.09728769
10/15/1998,12.7561,14.1968,12.6749,14.1547,3663400,0.09880817
10/16/1998,14.1547,14.5635,13.629,13.9145,4492800,-0.017262568
10/19/1998,14.278,14.7258,14.1968,14.3396,3655800,0.004295796
10/20/1998,14.5213,15.1703,14.4792,14.8264,5173800,0.020578158
10/21/1998,14.7647,14.7647,14.4013,14.7452,3145400,-0.001322464
10/22/1998,14.5213,14.7647,14.4013,14.6414,2460600,0.008202767
10/23/1998,14.7452,14.7647,14.4402,14.5408,1989800,-0.014056998
10/26/1998,14.239,14.278,13.9535,13.9729,2057400,-0.019044007
10/27/1998,14.0768,14.0768,12.941,12.9605,6511400,-0.086130936
10/28/1998,12.7366,13.2039,12.5743,12.8794,8734600,0.011087473
10/29/1998,12.9605,13.3856,12.941,13.3239,6305400,0.027274297
10/30/1998,13.5284,13.9729,13.2428,13.7523,4000200,0.016280913
11/2/1998,13.7296,14.3396,13.7296,14.1157,4264000,0.027352522
11/3/1998,14.0346,14.1968,13.8107,13.8529,3561800,-0.013116387
11/4/1998,13.934,14.6414,13.8723,14.278,4599400,0.02409301
11/5/1998,14.2163,14.6025,13.8723,14.6025,3492000,0.026447526
11/6/1998,14.3591,14.6414,14.3396,14.5213,2074200,0.011169799
11/9/1998,14.7647,14.888,14.4792,14.7031,2973800,-0.004189593
11/10/1998,14.6025,14.9075,14.2974,14.4597,4044400,-0.009875724
11/11/1998,14.4597,14.6641,14.1968,14.2585,3309800,-0.014110881
11/12/1998,14.278,14.3786,13.8529,13.934,2445800,-0.024687814
11/13/1998,13.934,14.583,13.9145,14.4792,4298600,0.037654014
11/16/1998,14.5213,14.9075,14.5213,14.6025,3209400,0.005560692
11/17/1998,14.1968,14.1968,13.6095,13.934,11172200,-0.018860342
11/18/1998,13.9005,14.45,13.9005,14.4305,6678800,0.036727764
11/19/1998,14.3687,14.5085,14.1834,14.4305,3972200,0.004282596
11/20/1998,14.4305,14.4305,14.2256,14.3264,3770600,-0.007266306
11/23/1998,14.3069,14.7947,14.2679,14.7134,5059800,0.027627877
11/24/1998,14.6711,14.7134,14.1248,14.2061,4769800,-0.032732418
11/25/1998,14.2061,14.2061,13.9005,13.9818,3689400,-0.016042284
11/27/1998,13.9818,14.3882,13.92,14.3882,2162800,0.028245368
11/30/1998,14.4695,14.8564,14.4695,14.6321,9887200,0.011112554
12/1/1998,14.3687,15.2434,14.0631,14.6939,7081600,0.022131633
12/2/1998,14.7134,14.8142,14.0631,14.7134,5620400,0
12/3/1998,14.7134,14.8564,14.4695,14.6321,5674200,-0.005556277
12/4/1998,14.6321,15.1816,14.6321,15.1198,7549800,0.032255718
12/7/1998,15.1816,15.6888,15.1003,15.588,3961800,0.026071337
12/8/1998,15.484,15.8319,15.406,15.8091,4602200,0.020564105
12/9/1998,15.7506,15.8091,15.5685,15.588,4128200,-0.010431101
12/10/1998,15.588,15.6466,15.4255,15.445,3089400,-0.00925866
12/11/1998,15.3637,15.6466,15.2824,15.588,4436200,0.014389274
12/14/1998,15.406,15.484,15.1588,15.1816,2683600,-0.014781051
12/15/1998,15.445,15.8091,15.3637,15.5263,4030400,0.005236277
12/16/1998,15.5685,15.9327,15.5685,15.7896,4858400,0.014002888
12/17/1998,15.7506,15.9132,15.5685,15.588,2942200,-0.010431101
12/18/1998,15.5685,15.9327,15.3637,15.9132,2767000,0.021661262
12/21/1998,15.8319,16.0335,15.7896,15.8514,3513200,0.001230175
12/22/1998,15.9327,16.014,15.7896,15.8091,3413800,-0.007818282
12/23/1998,15.7701,16.1343,15.7701,15.8937,5199600,0.007776666
12/24/1998,16.014,16.1148,15.9522,16.0563,1448800,0.00263448
12/28/1998,16.0563,16.2579,15.9132,16.1961,5765000,0.008631708
12/29/1998,16.9082,17.2333,16.622,17.0708,6309800,0.009525037
12/30/1998,17.0903,17.2951,16.9082,17.1943,4185200,0.006048516
12/31/1998,17.1716,17.6398,17.0903,17.6398,2217400,0.026542251
1/4/1999,17.6398,17.8446,17.4967,17.578,5174200,-0.003515758
1/5/1999,17.578,17.8219,17.578,17.6398,4340800,0.003503441
1/6/1999,17.5975,19.0217,17.5975,18.2706,6710000,0.036840607
1/7/1999,17.6821,18.1698,17.6398,18.108,3917600,0.023519991
1/8/1999,18.1893,18.1893,17.6821,18.108,2377400,-0.004489728
1/11/1999,18.108,18.4104,17.6821,17.9032,3930000,-0.011439296
1/12/1999,17.8446,18.0072,17.0708,17.2724,3542400,-0.033127996
1/13/1999,16.4204,17.9845,16.2774,17.578,4067800,0.065855046
1/14/1999,17.7211,18.3519,17.3146,17.4772,5147200,-0.013955325
1/15/1999,17.539,18.6575,17.4772,18.5145,4091200,0.052688433
1/19/1999,18.9404,19.5094,18.7973,18.8786,3742800,-0.003273548
1/20/1999,19.4282,19.8346,19.0217,19.0412,5226400,-0.020324349
1/21/1999,19.0412,19.9972,19.0412,19.1648,6552600,0.006449324
1/22/1999,19.0835,19.672,18.8786,19.4899,3879000,0.020851826
1/25/1999,19.5289,19.711,19.4477,19.5907,3972200,0.003154558
1/26/1999,19.9972,20.1598,19.6915,19.7956,4065800,-0.010184081
1/27/1999,19.9972,20.4849,19.7956,20.4849,5209800,0.02380778
1/28/1999,20.4654,20.7288,20.241,20.5044,2722800,0.001902031
1/29/1999,20.5662,20.9726,20.3418,20.7288,3734200,0.007844159
